,E_KOORD,N_KOORD,latitude,longitude,user_id,cluster,distance_center
557,2681532,1247945,47.37729231420738,8.518243219256501,23573,24,0.0456490680649416
558,2681514,1247996,47.377753205844726,8.518014185830713,81424,24,0.09323303073419081
559,2681539,1248091,47.378604489125195,8.518362486505225,110001,24,0.17120497184177993
560,2681548,1248010,47.37787490769994,8.518466895772864,161231,24,0.09024678284094921
561,2681505,1248021,47.37797915475253,8.517899576613635,84863,24,0.118709912299974
562,2681547,1248085,47.37854953869923,8.51846731543879,91748,26,0.34131019352477054
563,2681558,1248081,47.37851220378056,8.51861222903161,141285,24,0.15861401922194435
564,2681536,1248024,47.378002300474954,8.518310564798613,160370,24,0.1072206218442119
565,2681535,1248095,47.37864095773138,8.518310254062733,141101,6,0.24239536447253482
566,2681597,1248064,47.37835448793787,8.519125498362818,9576,24,0.143194483554128
567,2681523,1248015,47.377922967816765,8.518136805265401,124331,24,0.10423186999584072
568,2681529,1248029,47.37804813362896,8.51821879477274,120021,24,0.11438598646576428
569,2681466,1247157,47.37021364175806,8.51722603414651,59039,22,0.07715295179822482
570,2681491,1247127,47.36994074777035,8.51755152896425,51613,22,0.115961462796395
571,2681456,1247176,47.37038575326798,8.517097108406851,103318,18,0.06657078026921377
572,2681443,1247157,47.370216484056776,8.516921557041476,184681,22,0.06212685731404699
573,2681428,1247183,47.37045216711836,8.516727712104192,26777,18,0.04030988733648793
574,2681416,1247181,47.370435662562265,8.516568490193203,179750,22,0.028860848933995153
575,2681451,1247144,47.37009858061142,8.517025097920117,139790,22,0.07738609174412574
576,2681462,1247134,47.3700072866733,8.517168898226558,194645,22,0.0918337657498215
577,2681432,1247105,47.36975018344495,8.51676648299159,180370,22,0.10650963543797712
578,2681457,1247103,47.36972910748398,8.5170970697337,130980,20,0.5472853984464207
579,2681440,1247150,47.37015390054849,8.516880569771423,175671,16,0.2820524018678057
580,2681417,1247103,47.36973404950649,8.516567549114983,184690,22,0.10629819681208191
581,2681431,1247129,47.36996614992922,8.51675760853811,174145,22,0.08296731111884689
582,2681418,1247190,47.37051635660884,8.516596602687548,103999,33,0.0353541029028188
583,2681438,1247176,47.37038797747777,8.516858821205224,73706,22,0.04393026042816997
584,2681457,1247135,47.370016898054864,8.517102889684171,61409,4,0.20639198945468545
585,2681455,1247119,47.36987324993204,8.517073503601235,39974,18,0.10804278108445056
586,2681439,1247269,47.37122424506285,8.516888970445784,119882,18,0.06906271517069129
587,2681446,1247249,47.3710435110859,8.516978002002999,28387,18,0.05903158554279912
588,2681401,1247231,47.370887187910455,8.516379005001369,169141,18,0.01902570604491799
589,2681479,1247266,47.37119232121741,8.517417960044169,35270,22,0.09026829500773687
590,2681476,1247267,47.37120168551458,8.51737842683771,93485,4,0.1462129064449467
591,2681486,1247228,47.370849704698394,8.517503714741968,8999,22,0.07930619287302489
592,2681491,1247275,47.37127177875491,8.517578458187957,25959,18,0.11067532122325845
593,2681496,1247217,47.37074954037668,8.517634096022519,137320,18,0.0961260795061924
594,2681436,1247271,47.37124260263084,8.516849618958506,132782,22,0.06762167870599549
595,2681468,1247253,47.371076766048226,8.517269973112251,12479,22,0.07359737374138803
596,2681407,1247266,47.37120121775069,8.516464796751894,69231,22,0.057033317881355114
597,2681419,1247232,47.370893958144364,8.516617476248143,138309,22,0.02507902699231342
598,2681421,1247225,47.37083075691633,8.516642680260356,160028,22,0.019999275049787598
599,2681422,1247203,47.37063277740611,8.516651918928945,189680,18,0.023768793847721847
600,2681438,1247228,47.37085563706736,8.516868276673803,142073,22,0.03466848730778757
601,2681401,1247256,47.3711120242443,8.516383548895645,101412,22,0.047674523329793744
602,2681458,1247269,47.371221897206865,8.517140499769004,55100,18,0.08131726622724943
603,2681409,1247209,47.370688343890464,8.516480912437224,161594,22,0.0
604,2681400,1247212,47.370716435783656,8.516362313405402,174529,18,0.0
605,2681487,1247202,47.37061575130966,8.517512222434727,29754,22,0.07831021802822259
606,2681421,1247214,47.370731828927276,8.516640680471244,25782,22,0.012999463048824163
607,2681483,1247376,47.37218110620765,8.517490927330494,40291,1,0.13069259768991462
608,2681404,1247378,47.37220885481724,8.516445439523942,104118,34,0.10837099209898543
609,2681407,1247397,47.37237935983504,8.516488609193832,130107,18,0.18512662142470845
610,2681422,1247396,47.37236851355036,8.516687007480986,200812,34,0.09395981910873068
611,2681466,1247308,47.3715716530576,8.51725350108514,94046,18,0.11649475250244254
612,2681422,1247357,47.37201776901624,8.516679916870782,153992,18,0.14665482645187602
613,2681427,1247309,47.371585465704555,8.516737382470106,129331,22,0.10160385521454948
614,2681469,1247379,47.372209817167054,8.517306132358915,196585,16,0.23529904438188304
615,2681483,1247383,47.37224406034563,8.517492200958827,202501,34,0.13546858597178948
616,2681457,1247305,47.37154578503257,8.517133809185829,194330,18,0.10907410957660492
617,2681461,1247371,47.37213885836534,8.5171987681382,136264,34,0.13258903567740354
618,2681410,1247400,47.37240596964306,8.516528870569735,132643,18,0.18825989691029993
619,2681425,1247398,47.372386129840386,8.516727087129313,423,34,0.09297019178528526
620,2681472,1247389,47.372299380830086,8.517347667474247,139869,1,0.1402224593059165
621,2681416,1247381,47.372234352984236,8.516604848489,129392,2,0.11704226657012222
622,2681407,1247365,47.372091569441956,8.516482792320561,48702,18,0.15315527707793478
623,2681400,1247471,47.37304573957077,8.516409389070882,115374,34,0.015810891062605352
624,2681485,1247429,47.37265751167915,8.517527048069708,95730,1,0.13096411720765788
625,2681459,1247402,47.3724179024535,8.517177929618747,111628,34,0.10559945764442513
626,2681460,1247499,47.3732901432185,8.517208812575618,187415,7,0.17536946514267657
627,2681490,1247475,47.3730705920411,8.517601612245477,30196,31,0.1380738396661435
628,2681486,1247486,47.37317001448551,8.517550658428483,55843,34,0.09099615344362517
629,2681428,1247575,47.3739775992861,8.516798987137019,149062,25,0.20059476538109436
630,2681429,1247563,47.37386955440352,8.516810044156665,8539,34,0.08416956768033018
631,2681463,1247532,47.373586556125275,8.517254532309723,77802,7,0.16129103144254403
632,2681460,1247512,47.37340705801111,8.517211177314541,35695,7,0.17029260295506748
633,2681431,1247520,47.37348258915856,8.516828703107093,114286,34,0.04951576531626045
634,2681478,1247516,47.373440806858184,8.517450205772178,91066,34,0.08825160974285814
635,2681454,1247560,47.37383948490328,8.517140474536449,20590,34,0.0946379285458796
636,2681452,1247565,47.37388469929299,8.517114905909022,140900,0,0.13559736567382624
637,2681439,1247587,47.37408416151267,8.516946799229475,23931,0,0.12813946166276563
638,2681492,1247567,47.373897741659455,8.517644831665107,76769,7,0.127136253349303
639,2681481,1247690,47.37500529501926,8.51752158286103,120798,0,0.055657418835027145
640,2681436,1247614,47.37432735517542,8.516911992026355,193481,0,0.11438501546211244
641,2681402,1247661,47.374754247158975,8.51647040438923,1960,25,0.12041564804012213
642,2681408,1247690,47.375014315907656,8.516555112079905,188789,0,0.12713632172901235
643,2681403,1247643,47.3745922416745,8.516480371534174,14606,0,0.13438549800119332
644,2681496,1247644,47.374589742134084,8.517711801033585,134015,0,0.04779976986767485
645,2681452,1247614,47.37432537803112,8.51712381852363,37056,7,0.17195223195188233
646,2681467,1247652,47.37466527491061,8.517329319045214,97435,0,0.0702109860286193
647,2681468,1247672,47.37484502013241,8.517346196886942,153692,25,0.17288031432011014
648,2681476,1247694,47.37504188690856,8.51745611404124,80096,0,0.061682196454038406
649,2681417,1247619,47.37437466974809,8.516661357108813,100787,25,0.15985680817482203
650,2681413,1247653,47.374680940929196,8.51661458182847,171210,0,0.12263652116333955
651,2681401,1247690,47.37501518049951,8.516462436782957,103497,0,0.13407643641205225
652,2681468,1247662,47.37475508571881,8.517344377582898,84109,0,0.06690753253393815
653,2681436,1247651,47.37466011256186,8.516918720731848,43517,25,0.15393246332543756
654,2681447,1247667,47.37480264838046,8.517067262487805,45645,25,0.15563449599031084
655,2681488,1247688,47.37498644269693,8.517613894172099,193775,0,0.04838191801207672
656,2681460,1247687,47.37498091057484,8.51724301131077,21699,26,0.13058171049713801
657,2681411,1247703,47.375130860088575,8.516597193526575,149372,25,0.10880732397222996
658,2681464,1247702,47.37511531778488,8.51729869742937,61749,0,0.0757663664521713
659,2681425,1247700,47.37510215029032,8.516781999006476,108101,25,0.12307624124043313
660,2681443,1247739,47.37545067042609,8.51702740051292,198219,0,0.11241021458887346
661,2681448,1247820,47.37617852109807,8.517108330972171,191838,5,0.14979769674253055
662,2681436,1247827,47.376242958036364,8.51695072865469,101864,0,0.18253157206311857
663,2681499,1247835,47.37630711800577,8.517786281441905,150659,26,0.11909244680997867
664,2681476,1247807,47.37605814552656,8.51747667475351,7584,0,0.14600899713760607
665,2681477,1247845,47.37639977251449,8.517496828814965,170192,17,0.0
666,2681468,1247923,47.37710237308919,8.51739186335466,30232,24,0.10399554567759081
667,2681417,1247968,47.37751338003113,8.516724813680115,108391,5,0.09878864861320392
668,2681421,1247910,47.37699126661159,8.516767226664749,157097,21,0.17181083102510902
669,2681421,1247966,47.377494898998656,8.516777409786279,34850,17,0.13332607696201618
670,2681454,1247985,47.37766169647261,8.517217784321018,147768,27,0.24802230841374107
671,2681424,1247926,47.37713479095177,8.516809855671497,196683,5,0.09154386119535453
672,2681440,1247906,47.37695294528475,8.517018055676608,44293,5,0.10746170993803855
673,2681421,1247968,47.37751288586816,8.516777773472619,53894,5,0.10221123646678415
